"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement","band_no","band_ID"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","59","Meltwater-eroded midland tundra in North-west Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","60","Cool dry midland inclines in North-west Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","61","Snowy midland tundra in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","62","Cool dry midland inclines in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","63","Meltwater-eroded midland tundra in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","64","Inland meltwater-eroded mid-highland mountain slopes in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","65","Cool dry midland inclines in Enderby Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","66","Cool dry midland inclines in Dronning Maud Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","67","Cool dry midland inclines in North Victoria Land_South Victoria Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","68","Inland meltwater-eroded mid-highland mountain slopes in North Victoria Land_South Victoria Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","69","Snowy midland tundra in North Victoria Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","70","Cool dry midland inclines in Transantarctic Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","71","Snowy midland tundra in Transantarctic Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","72","Inland meltwater-eroded mid-highland mountain slopes in Transantarctic Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","73","Meltwater-eroded midland tundra in Transantarctic Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","74","Cool dry midland inclines in Ellsworth Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","75","Snowy midland tundra in Ellsworth Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","76","Meltwater-eroded midland tundra in Ellsworth Mountains","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","77","Inland meltwater-eroded mid-highland mountain slopes in Marie Byrd Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","78","Snowy midland tundra in Marie Byrd Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","79","Cool dry midland inclines in Marie Byrd Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","80","Snowy midland tundra in South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","81","Cool dry midland inclines in South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","82","Inland meltwater-eroded mid-highland mountain slopes in South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","83","Sunny exposed low-midland hillslopes/screes in North-east Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","84","Sunny sheltered midland hillslopes/screes in North-west Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","85","Sunny exposed low-midland hillslopes/screes in North-west Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","86","Freeze-thaw slopes in North-west Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","87","Sunny dry mid-highland sheltered mountain slopes in North-west Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","88","Sunny exposed low-midland hillslopes/screes in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","89","Sunny sheltered midland hillslopes/screes in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","90","Sunny mid-highland arid exposed nunatak faces and mountain slopes in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","91","Freeze-thaw slopes in Central South Antarctic Peninsula","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
"2024/07/25 00:00:00",165,"unsw_antarc_eco_2024","raster","AntarcticaEcosystemInventory_IceFreeLands_v1_int","raster code","92","Freeze-thaw slopes in Enderby Land","No further information",39,"T6.2","Polar/alpine cliffs, screes, outcrops and lava flows","Polar-alpine rocky outcrops occur in permanently ice-free areas of polar regions and high mountains. Productivity and biomass are limited by extreme cold, rocky substrate and strong winds. Algae, lichens, mosses and bacteria support a short and simple foodweb in the summer months, with cold-tolerant invertebrates such as tardigrades. Some rocky sites provide nesting sites for birds in summer. Substrate weathering and guano are major nutrient inputs. These systems are periodically disturbed as accumulated snow and ice collapses down steep slopes.","https://global-ecosystems.org/explore/groups/T6.2","ValueToValue",,"David_Keith","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0165001"
